Junction_ID,Date,Time,Vehicle_Count,Average_Speed_kmph,Congestion_Level,Weather,Signal_State_Green,Signal_State_Red
J4,15-03-2024,12:30,14,49.90193014,1,Clear,41,81
J5,15-03-2024,12:30,31,41.05962772,2,Clear,21,51
J1,15-03-2024,12:45,20,36.93664566,2,Clear,20,85
J2,15-03-2024,12:45,18,32.62592294,1,Clear,39,44
J3,15-03-2024,12:45,21,36.72901469,2,Clear,29,63
J4,15-03-2024,12:45,20,42.41330239,2,Clear,58,60
J5,15-03-2024,12:45,25,36.43326782,2,Clear,58,49
J1,15-03-2024,13:00,21,34.52392096,2,Clear,23,49
J2,15-03-2024,13:00,23,44.39991848,2,Clear,23,58
J3,15-03-2024,13:00,22,37.34810087,2,Clear,42,78
J4,15-03-2024,13:00,22,41.66773366,2,Clear,53,60
J5,15-03-2024,13:00,13,35.64671965,1,Clear,54,62
J1,15-03-2024,13:15,23,20.95519324,2,Clear,35,30
J2,15-03-2024,13:15,17,46.68106889,1,Clear,50,86
J3,15-03-2024,13:15,14,36.97371617,1,Clear,45,56
J4,15-03-2024,13:15,26,41.52108656,2,Clear,44,69
J5,15-03-2024,13:15,10,40.89958191,1,Clear,52,86
J1,15-03-2024,13:30,24,49.56967738,2,Clear,25,84
J2,15-03-2024,13:30,18,34.01470603,1,Clear,37,36
J3,15-03-2024,13:30,14,51.71318999,1,Clear,27,84
J4,15-03-2024,13:30,20,24.5728319,2,Clear,50,57
J5,15-03-2024,13:30,17,46.18915166,1,Clear,32,56
J1,15-03-2024,13:45,17,52.87063031,1,Clear,54,58
J2,15-03-2024,13:45,23,31.49387126,2,Clear,31,51
J3,15-03-2024,13:45,25,28.40402162,2,Clear,40,71
J4,15-03-2024,13:45,20,36.90858748,2,Clear,53,66
J5,15-03-2024,13:45,29,28.32601899,2,Clear,33,58
J1,15-03-2024,14:00,20,36.7531055,2,Clear,34,41
J2,15-03-2024,14:00,17,40.57705472,1,Clear,45,81
J3,15-03-2024,14:00,22,28.74858031,2,Clear,48,48
J4,15-03-2024,14:00,21,38.32525689,2,Clear,22,71
J5,15-03-2024,14:00,27,44.28797492,2,Clear,49,71
J1,15-03-2024,14:15,16,43.61708059,1,Clear,28,61
J2,15-03-2024,14:15,24,37.03939563,2,Clear,26,46
J3,15-03-2024,14:15,26,38.30377384,2,Clear,22,82
J4,15-03-2024,14:15,23,40.27396877,2,Clear,43,49
J5,15-03-2024,14:15,26,38.19164331,2,Clear,46,32
J1,15-03-2024,14:30,20,40.09137798,2,Clear,41,63
J2,15-03-2024,14:30,17,41.69236556,1,Clear,52,88
J3,15-03-2024,14:30,16,28.33888425,1,Clear,38,69
J4,15-03-2024,14:30,24,38.13499228,2,Clear,54,43
J5,15-03-2024,14:30,17,41.99159794,1,Clear,41,43
J1,15-03-2024,14:45,20,45.39859702,2,Clear,31,50
J2,15-03-2024,14:45,17,42.73348104,1,Clear,30,38
J3,15-03-2024,14:45,11,51.97684515,1,Clear,50,54
J4,15-03-2024,14:45,22,39.64596029,2,Clear,51,47
J5,15-03-2024,14:45,29,45.05645836,2,Clear,53,57
J1,15-03-2024,15:00,25,42.51760158,2,Clear,56,49
J2,15-03-2024,15:00,22,39.1739603,2,Clear,37,38
J3,15-03-2024,15:00,23,41.35347777,2,Clear,43,57
J4,15-03-2024,15:00,27,42.79689401,2,Clear,31,42
J5,15-03-2024,15:00,27,36.5734789,2,Clear,35,55
J1,15-03-2024,15:15,13,31.70915254,1,Clear,28,69
J2,15-03-2024,15:15,16,40.68263044,1,Clear,40,45
J3,15-03-2024,15:15,19,40.81206285,1,Clear,23,69
J4,15-03-2024,15:15,20,32.61777451,2,Clear,51,51
J5,15-03-2024,15:15,26,47.28957394,2,Clear,51,46
J1,15-03-2024,15:30,18,36.80511759,1,Clear,51,65
J2,15-03-2024,15:30,21,31.67895041,2,Clear,37,61
J3,15-03-2024,15:30,21,50.27163545,2,Clear,26,33
J4,15-03-2024,15:30,16,30.52984945,1,Clear,56,60
J5,15-03-2024,15:30,14,37.31599603,1,Clear,30,45
J1,15-03-2024,15:45,21,40.93686483,2,Clear,28,64
J2,15-03-2024,15:45,17,35.14019279,1,Clear,53,54
J3,15-03-2024,15:45,14,36.66814654,1,Clear,23,50
J4,15-03-2024,15:45,11,51.03171772,1,Clear,41,31
J5,15-03-2024,15:45,20,40.60073853,2,Clear,48,79
J1,15-03-2024,16:00,22,26.22107079,2,Clear,39,82
J2,15-03-2024,16:00,14,30.84831537,1,Clear,30,61
J3,15-03-2024,16:00,21,33.29139959,2,Clear,24,50
J4,15-03-2024,16:00,19,36.73899153,1,Clear,44,48
J5,15-03-2024,16:00,18,32.97386336,1,Clear,36,69
J1,15-03-2024,16:15,23,42.35131441,2,Clear,47,35
J2,15-03-2024,16:15,14,39.61123702,1,Clear,23,32
J3,15-03-2024,16:15,20,35.25787484,2,Clear,47,45
J4,15-03-2024,16:15,25,33.86774177,2,Clear,50,51
J5,15-03-2024,16:15,26,36.54551038,2,Clear,37,52
J1,15-03-2024,16:30,17,33.22898472,1,Clear,47,80
J2,15-03-2024,16:30,18,43.30561555,1,Clear,55,32
J3,15-03-2024,16:30,22,46.70767591,2,Clear,58,72
J4,15-03-2024,16:30,19,33.30994929,1,Clear,43,74
J5,15-03-2024,16:30,27,36.89952105,2,Clear,23,55
J1,15-03-2024,16:45,28,42.95213149,2,Clear,27,71
J2,15-03-2024,16:45,25,38.19416643,2,Clear,47,43
J3,15-03-2024,16:45,21,40.41521334,2,Clear,50,77
J4,15-03-2024,16:45,16,28.88706321,1,Clear,20,77
J5,15-03-2024,16:45,22,43.12163252,2,Clear,51,41
J1,15-03-2024,17:00,31,21.42208958,2,Clear,20,46
J2,15-03-2024,17:00,30,32.97388037,2,Clear,50,45
J3,15-03-2024,17:00,35,38.02371406,2,Clear,23,30
J4,15-03-2024,17:00,31,39.89863452,2,Clear,41,76
J5,15-03-2024,17:00,35,19.02238757,2,Clear,26,57
J1,15-03-2024,17:15,45,39.23708587,3,Clear,24,36
J2,15-03-2024,17:15,37,34.22086455,2,Clear,22,44
J3,15-03-2024,17:15,40,52.83493925,3,Clear,55,52
J4,15-03-2024,17:15,41,37.37431131,3,Clear,20,52
J5,15-03-2024,17:15,26,37.50603061,2,Clear,25,65
J1,15-03-2024,17:30,37,15.94308599,2,Clear,56,73
J2,15-03-2024,17:30,29,36.78358616,2,Clear,22,67
J3,15-03-2024,17:30,36,31.93945199,2,Clear,55,72
J4,15-03-2024,17:30,30,35.91624592,2,Clear,54,83
J5,15-03-2024,17:30,33,40.86551639,2,Clear,56,62
J1,15-03-2024,17:45,37,47.0830928,2,Clear,33,52
J2,15-03-2024,17:45,33,38.74788272,2,Clear,30,70
J3,15-03-2024,17:45,34,26.32594335,2,Clear,32,85
J4,15-03-2024,17:45,49,39.69841761,3,Clear,43,85
J5,15-03-2024,17:45,25,44.93697578,2,Clear,41,50
J1,15-03-2024,18:00,27,37.615225,2,Clear,42,49
J2,15-03-2024,18:00,23,42.8852231,2,Clear,40,45
J3,15-03-2024,18:00,37,34.59735653,2,Clear,28,31
J4,15-03-2024,18:00,28,46.98403885,2,Clear,30,46
J5,15-03-2024,18:00,37,35.14598363,2,Clear,49,69
J1,15-03-2024,18:15,44,23.41074111,3,Clear,37,78
J2,15-03-2024,18:15,39,37.86712256,2,Clear,23,88
J3,15-03-2024,18:15,30,38.25041423,2,Clear,43,65
J4,15-03-2024,18:15,27,41.00983846,2,Clear,38,63
J5,15-03-2024,18:15,39,27.29161468,2,Clear,53,45
J1,15-03-2024,18:30,23,39.37162327,2,Clear,28,54
J2,15-03-2024,18:30,34,43.37339257,2,Clear,40,43
J3,15-03-2024,18:30,41,38.93806009,3,Clear,20,69
J4,15-03-2024,18:30,20,42.09311519,2,Clear,21,61
J5,15-03-2024,18:30,42,35.10607815,3,Clear,22,40
J1,15-03-2024,18:45,34,17.4152753,2,Clear,47,41
J2,15-03-2024,18:45,32,37.97191451,2,Clear,22,63
J3,15-03-2024,18:45,31,38.02299016,2,Clear,35,85
J4,15-03-2024,18:45,45,44.86067445,3,Clear,21,47
J5,15-03-2024,18:45,34,25.35285613,2,Clear,46,80
J1,15-03-2024,19:00,39,30.09156428,2,Clear,50,58
J2,15-03-2024,19:00,37,30.40765209,2,Clear,22,57
J3,15-03-2024,19:00,29,34.78016081,2,Clear,59,75
J4,15-03-2024,19:00,30,33.41737164,2,Clear,33,31
J5,15-03-2024,19:00,33,35.74136367,2,Clear,23,71
J1,15-03-2024,19:15,44,33.16859026,3,Clear,29,62
J2,15-03-2024,19:15,29,31.73687434,2,Clear,33,41
J3,15-03-2024,19:15,42,39.7057819,3,Clear,22,71
J4,15-03-2024,19:15,35,35.8431342,2,Clear,51,83
J5,15-03-2024,19:15,42,28.21160965,3,Clear,41,83
J1,15-03-2024,19:30,41,43.66370791,3,Clear,35,89
J2,15-03-2024,19:30,37,39.11247667,3,Clear,21,89
J3,15-03-2024,19:30,30,25.02007964,2,Clear,48,63
J4,15-03-2024,19:30,40,39.49391176,3,Clear,56,55
J5,15-03-2024,19:30,31,28.18111282,2,Clear,36,73
J1,15-03-2024,19:45,25,27.46113779,2,Clear,26,78
J2,15-03-2024,19:45,30,34.94116305,2,Clear,24,66
J3,15-03-2024,19:45,31,27.11130335,2,Clear,27,70
J4,15-03-2024,19:45,44,17.4706653,3,Clear,42,66
J5,15-03-2024,19:45,28,48.6398541,2,Clear,47,57
J1,15-03-2024,20:00,32,35.34336019,2,Clear,53,41
J2,15-03-2024,20:00,26,32.51987581,2,Clear,35,38
J3,15-03-2024,20:00,33,25.75319668,2,Clear,21,36
J4,15-03-2024,20:00,25,41.81117089,2,Clear,44,59
J5,15-03-2024,20:00,35,18.21107144,2,Clear,23,80
J1,15-03-2024,20:15,28,28.78183861,2,Clear,37,38
J2,15-03-2024,20:15,21,50.09339485,2,Clear,29,68
J3,15-03-2024,20:15,30,15.06097348,2,Clear,34,62
J4,15-03-2024,20:15,26,30.08412638,2,Clear,24,88
J5,15-03-2024,20:15,44,32.63584649,3,Clear,28,61
J1,15-03-2024,20:30,36,29.81963441,2,Clear,27,62
J2,15-03-2024,20:30,34,49.12129629,2,Clear,57,67
J3,15-03-2024,20:30,44,35.70914693,3,Clear,34,88
J4,15-03-2024,20:30,28,17.75013828,2,Clear,31,78
J5,15-03-2024,20:30,32,30.57910519,2,Clear,22,44
J1,15-03-2024,20:45,33,30.38277662,2,Clear,27,61
J2,15-03-2024,20:45,34,34.34253023,2,Clear,21,43
J3,15-03-2024,20:45,32,40.13869374,2,Clear,47,85
J4,15-03-2024,20:45,35,54.04650514,2,Clear,35,54
J5,15-03-2024,20:45,34,30.8767539,2,Clear,59,60
J1,15-03-2024,21:00,20,30.90321496,2,Clear,26,62
J2,15-03-2024,21:00,19,33.58378699,1,Clear,30,33
J3,15-03-2024,21:00,14,43.44940825,1,Clear,34,34
J4,15-03-2024,21:00,22,40.85637801,2,Clear,35,65
J5,15-03-2024,21:00,16,38.13146193,1,Clear,28,78
J1,15-03-2024,21:15,24,31.33134416,2,Clear,27,84
J2,15-03-2024,21:15,18,32.92764874,1,Clear,50,35
J3,15-03-2024,21:15,18,34.53565035,1,Clear,46,55
J4,15-03-2024,21:15,17,37.76559177,1,Clear,46,67
J5,15-03-2024,21:15,13,27.96052153,1,Clear,25,64
J1,15-03-2024,21:30,19,33.87746451,1,Clear,28,57
J2,15-03-2024,21:30,20,35.8118112,2,Clear,53,87
J3,15-03-2024,21:30,27,33.59968076,2,Clear,58,31
J4,15-03-2024,21:30,21,26.18445014,2,Clear,49,84
J5,15-03-2024,21:30,15,40.82490027,1,Clear,29,39
J1,15-03-2024,21:45,15,28.78386131,1,Clear,23,52
J2,15-03-2024,21:45,22,31.77256289,2,Clear,22,59
J3,15-03-2024,21:45,17,37.44561715,3,Clear,37,83
J4,15-03-2024,21:45,17,55.5216166,1,Clear,54,54
J5,15-03-2024,21:45,16,29.9142143,1,Clear,29,43
J1,15-03-2024,22:00,16,35.1522223,1,Clear,32,73
J2,15-03-2024,22:00,19,12.30925642,1,Clear,56,51
J3,15-03-2024,22:00,19,38.11391254,1,Clear,55,64
J4,15-03-2024,22:00,19,45.42294243,1,Clear,23,87
J5,15-03-2024,22:00,14,23.9698235,1,Clear,25,69
J1,15-03-2024,22:15,23,40.5225202,2,Clear,28,73
J2,15-03-2024,22:15,20,42.74395066,2,Clear,47,52
J3,15-03-2024,22:15,27,44.94913497,2,Clear,25,65
J4,15-03-2024,22:15,15,53.13554185,1,Clear,25,61
J5,15-03-2024,22:15,12,35.73850764,1,Clear,26,60
J1,15-03-2024,22:30,28,31.7192303,2,Clear,22,35
J2,15-03-2024,22:30,15,51.76425605,1,Clear,35,32
J3,15-03-2024,22:30,17,44.53300351,1,Clear,27,53
J4,15-03-2024,22:30,19,26.44126581,1,Clear,37,86
J5,15-03-2024,22:30,25,36.53378534,2,Clear,44,34
J1,15-03-2024,22:45,24,33.90454844,2,Clear,46,34
J2,15-03-2024,22:45,25,35.85741267,2,Clear,20,61
J3,15-03-2024,22:45,25,45.29090767,2,Clear,56,83
J4,15-03-2024,22:45,26,29.40514508,2,Clear,32,82
J5,15-03-2024,22:45,24,33.87682524,2,Clear,25,48
J1,15-03-2024,23:00,24,46.87293493,2,Clear,37,39
J2,15-03-2024,23:00,20,39.19238696,2,Clear,22,61
J3,15-03-2024,23:00,16,29.27299793,1,Clear,35,71
J4,15-03-2024,23:00,24,30.00434081,2,Clear,29,59
J5,15-03-2024,23:00,13,19.89321562,1,Clear,22,39
J1,15-03-2024,23:15,11,42.58232872,1,Clear,31,38
J2,15-03-2024,23:15,23,24.34057408,2,Clear,22,85
J3,15-03-2024,23:15,18,42.25251865,1,Clear,35,86
J4,15-03-2024,23:15,23,36.80796984,2,Clear,58,31
J5,15-03-2024,23:15,17,42.31066415,1,Clear,45,71
J1,15-03-2024,23:30,14,44.79699586,1,Clear,40,72
J2,15-03-2024,23:30,17,41.08611059,1,Clear,46,69
J3,15-03-2024,23:30,24,26.65999352,2,Clear,31,72
J4,15-03-2024,23:30,15,41.3044423,1,Clear,57,87
J5,15-03-2024,23:30,22,33.63571119,2,Clear,28,68
J1,15-03-2024,23:45,22,45.49483241,2,Clear,41,78
J2,15-03-2024,23:45,18,40.38196267,1,Clear,49,53
J3,15-03-2024,23:45,26,62.0903996,2,Clear,21,56
J4,15-03-2024,23:45,16,31.49900962,1,Clear,34,72
J5,15-03-2024,23:45,18,36.67068098,1,Clear,30,60
J1,16-03-2024,00:00,16,44.12547966,1,Rain,31,45
J2,16-03-2024,00:00,18,19.52693745,1,Rain,44,73
J3,16-03-2024,00:00,18,42.80155238,1,Rain,24,54
J4,16-03-2024,00:00,27,43.06953941,2,Rain,53,75
J5,16-03-2024,00:00,14,35.42301396,1,Rain,55,80
J1,16-03-2024,00:15,18,39.16917574,1,Rain,27,69
J2,16-03-2024,00:15,20,31.26245234,2,Rain,26,39
J3,16-03-2024,00:15,14,33.17859812,1,Rain,50,56
J4,16-03-2024,00:15,10,36.84269784,1,Rain,42,82
J5,16-03-2024,00:15,26,39.05974705,2,Rain,29,65
J1,16-03-2024,00:30,16,50.58933021,1,Rain,52,40
J2,16-03-2024,00:30,15,42.60656823,1,Rain,50,31
J3,16-03-2024,00:30,13,47.01525902,1,Rain,25,87
J4,16-03-2024,00:30,22,53.64331792,1,Rain,36,86
J5,16-03-2024,00:30,23,46.39723098,2,Rain,52,84
J1,16-03-2024,00:45,15,45.97496257,1,Rain,48,32
J2,16-03-2024,00:45,25,34.36582481,2,Rain,30,62
J3,16-03-2024,00:45,27,39.02900068,2,Rain,53,30
J4,16-03-2024,00:45,24,47.38548009,2,Rain,43,41
J5,16-03-2024,00:45,22,41.32594863,2,Rain,57,32
J1,16-03-2024,01:00,16,45.35652517,1,Rain,52,68
J2,16-03-2024,01:00,19,44.51554122,1,Rain,45,82
J3,16-03-2024,01:00,26,45.59030564,2,Rain,39,70
J4,16-03-2024,01:00,25,41.70659393,2,Rain,20,42
J5,16-03-2024,01:00,29,31.00666198,2,Rain,29,36
J1,16-03-2024,01:15,14,48.26466904,1,Rain,33,55
J2,16-03-2024,01:15,22,39.20973389,2,Rain,39,62
J3,16-03-2024,01:15,26,49.79692764,2,Rain,38,46
J4,16-03-2024,01:15,12,27.62955547,1,Rain,24,52
J5,16-03-2024,01:15,14,29.80243538,1,Rain,59,89
J1,16-03-2024,01:30,13,33.7001657,1,Rain,59,73
J2,16-03-2024,01:30,19,41.61993606,1,Rain,54,72
J3,16-03-2024,01:30,25,37.49422583,2,Rain,54,38
J4,16-03-2024,01:30,17,28.10921605,1,Rain,58,51
J5,16-03-2024,01:30,24,33.35206621,2,Rain,38,88
J1,16-03-2024,01:45,28,30.3511014,2,Rain,43,50
J2,16-03-2024,01:45,18,34.2091282,1,Rain,20,42
J3,16-03-2024,01:45,13,49.50883737,1,Rain,21,50
J4,16-03-2024,01:45,28,37.60744558,2,Rain,42,60
J5,16-03-2024,01:45,26,36.65446573,2,Rain,38,72
J1,16-03-2024,02:00,16,37.46653428,1,Rain,30,78
J2,16-03-2024,02:00,28,47.68198027,2,Rain,59,53
J3,16-03-2024,02:00,20,37.60513552,2,Rain,24,37
J4,16-03-2024,02:00,22,42.9506887,2,Rain,58,47
J5,16-03-2024,02:00,20,22.6193676,2,Rain,43,69
J1,16-03-2024,02:15,18,39.18196419,1,Rain,29,65
J2,16-03-2024,02:15,22,37.45893505,2,Rain,47,45
J3,16-03-2024,02:15,18,40.88154142,1,Rain,34,61
J4,16-03-2024,02:15,20,31.97514276,2,Rain,51,46
J5,16-03-2024,02:15,16,43.59946221,1,Rain,31,50
J1,16-03-2024,02:30,21,42.93994358,2,Rain,23,50
J2,16-03-2024,02:30,19,36.9285946,1,Rain,46,79
J3,16-03-2024,02:30,18,35.44979564,1,Rain,36,78
J4,16-03-2024,02:30,26,35.88567389,2,Rain,25,75
J5,16-03-2024,02:30,18,51.09453261,1,Rain,46,83
J1,16-03-2024,02:45,19,49.16826548,1,Rain,21,65
J2,16-03-2024,02:45,20,38.63456253,2,Rain,30,30
J3,16-03-2024,02:45,27,29.08240513,2,Rain,30,34
J4,16-03-2024,02:45,13,37.63240606,1,Rain,41,77
J5,16-03-2024,02:45,18,22.57512199,1,Rain,58,87
J1,16-03-2024,03:00,21,47.98272587,2,Rain,46,37
J2,16-03-2024,03:00,20,32.28731515,2,Rain,23,39
J3,16-03-2024,03:00,18,44.44357079,1,Rain,54,51
J4,16-03-2024,03:00,13,35.35078442,1,Rain,57,88
J5,16-03-2024,03:00,13,47.82914944,1,Rain,45,82
J1,16-03-2024,03:15,25,47.43495719,2,Rain,53,42
J2,16-03-2024,03:15,28,30.6535112,2,Rain,20,69
J3,16-03-2024,03:15,24,38.05065937,2,Rain,39,43
J4,16-03-2024,03:15,19,33.18888332,1,Rain,57,79
J5,16-03-2024,03:15,17,35.45564961,1,Rain,45,44
J1,16-03-2024,03:30,20,28.44393206,2,Rain,50,38
J2,16-03-2024,03:30,21,33.98097598,2,Rain,54,48
J3,16-03-2024,03:30,24,52.90069541,2,Rain,27,50
J4,16-03-2024,03:30,17,50.66480552,1,Rain,52,76
J5,16-03-2024,03:30,21,45.55525185,2,Rain,51,58
J1,16-03-2024,03:45,20,46.33303914,2,Rain,54,60
J2,16-03-2024,03:45,21,39.40967024,2,Rain,35,77
J3,16-03-2024,03:45,29,41.52093915,2,Rain,40,35
J4,16-03-2024,03:45,11,48.87075446,1,Rain,20,66
J5,16-03-2024,03:45,15,35.85319453,3,Rain,58,82
J1,16-03-2024,04:00,28,35.31278598,2,Rain,58,50
J2,16-03-2024,04:00,13,39.47873208,1,Rain,20,82
J3,16-03-2024,04:00,19,50.62375268,1,Rain,36,52
J4,16-03-2024,04:00,22,25.84477682,2,Rain,31,64
J5,16-03-2024,04:00,21,33.56894532,2,Rain,44,40
J1,16-03-2024,04:15,12,39.33020872,1,Rain,46,73
J2,16-03-2024,04:15,20,30.77787208,2,Rain,40,46
J3,16-03-2024,04:15,18,41.4804236,1,Rain,56,46
J4,16-03-2024,04:15,21,32.85813346,2,Rain,52,88
J5,16-03-2024,04:15,20,37.77767808,2,Rain,35,54
J1,16-03-2024,04:30,19,38.89907317,1,Rain,59,84
J2,16-03-2024,04:30,18,35.5988722,1,Rain,43,89
J3,16-03-2024,04:30,17,29.22021602,1,Rain,56,38
J4,16-03-2024,04:30,17,35.32819284,1,Rain,35,87
J5,16-03-2024,04:30,20,38.25364742,2,Rain,33,89
J1,16-03-2024,04:45,20,30.54685403,2,Rain,32,31
J2,16-03-2024,04:45,17,34.65423547,1,Rain,39,68
J3,16-03-2024,04:45,18,51.53991563,1,Rain,27,46
J4,16-03-2024,04:45,22,39.26537833,2,Rain,34,43
J5,16-03-2024,04:45,15,45.85197067,1,Rain,34,54
J1,16-03-2024,05:00,20,55.53017028,2,Rain,46,55
J2,16-03-2024,05:00,16,38.85810864,1,Rain,43,44
J3,16-03-2024,05:00,27,35.9912513,2,Rain,43,81
J4,16-03-2024,05:00,20,34.85756183,2,Rain,47,57
J5,16-03-2024,05:00,18,24.50306135,1,Rain,59,67
J1,16-03-2024,05:15,26,39.26087996,2,Rain,46,31
J2,16-03-2024,05:15,21,30.53412349,2,Rain,22,62
J3,16-03-2024,05:15,22,28.085756,2,Rain,20,70
J4,16-03-2024,05:15,15,38.53876363,1,Rain,39,53
J5,16-03-2024,05:15,19,48.34380932,1,Rain,20,83
J1,16-03-2024,05:30,19,36.20356017,1,Rain,37,46
J2,16-03-2024,05:30,24,30.94421286,2,Rain,33,73
J3,16-03-2024,05:30,19,36.43643496,1,Rain,36,65
J4,16-03-2024,05:30,30,22.40667379,2,Rain,38,60
J5,16-03-2024,05:30,21,40.92123064,2,Rain,58,80
J1,16-03-2024,05:45,17,43.77022851,1,Rain,32,42
J2,16-03-2024,05:45,19,29.46999627,1,Rain,24,66
J3,16-03-2024,05:45,19,38.6879401,1,Rain,31,52
J4,16-03-2024,05:45,20,35.99193633,2,Rain,42,38
J5,16-03-2024,05:45,25,35.63864391,2,Rain,26,46
J1,16-03-2024,06:00,27,45.36402726,2,Rain,37,65
J2,16-03-2024,06:00,17,37.23799249,1,Rain,53,49
J3,16-03-2024,06:00,22,49.44364696,2,Rain,47,32
J4,16-03-2024,06:00,13,45.61224358,1,Rain,21,85
J5,16-03-2024,06:00,20,17.77886098,2,Rain,25,70
J1,16-03-2024,06:15,18,48.10802798,1,Rain,53,81
J2,16-03-2024,06:15,12,42.24451104,1,Rain,35,52
J3,16-03-2024,06:15,21,31.28032838,2,Rain,23,34
J4,16-03-2024,06:15,19,20.09175001,1,Rain,45,78
J5,16-03-2024,06:15,21,40.07296227,2,Rain,41,35
J1,16-03-2024,06:30,13,45.36775809,1,Rain,34,68
J2,16-03-2024,06:30,27,50.86908268,2,Rain,47,57
J3,16-03-2024,06:30,20,50.50873492,2,Rain,59,34
J4,16-03-2024,06:30,13,39.66181521,1,Rain,46,54
J5,16-03-2024,06:30,23,37.45272996,2,Rain,52,59
J1,16-03-2024,06:45,9,35.08939574,1,Rain,49,75
J2,16-03-2024,06:45,19,46.53895592,1,Rain,21,41
J3,16-03-2024,06:45,23,33.89431231,2,Rain,41,84
J4,16-03-2024,06:45,11,39.47775745,1,Rain,33,47
J5,16-03-2024,06:45,22,37.22748526,2,Rain,22,50
J1,16-03-2024,07:00,29,30.53573116,2,Rain,54,41
J2,16-03-2024,07:00,38,40.66105135,2,Rain,37,51
J3,16-03-2024,07:00,32,35.88402108,2,Rain,56,47
J4,16-03-2024,07:00,28,34.22864664,2,Rain,51,58
J5,16-03-2024,07:00,25,33.99337167,2,Rain,48,87
J1,16-03-2024,07:15,36,30.3960964,2,Rain,49,52
J2,16-03-2024,07:15,43,34.78678225,3,Rain,49,65
J3,16-03-2024,07:15,40,18.26845815,3,Rain,53,37
J4,16-03-2024,07:15,29,30.03355286,2,Rain,30,33
J5,16-03-2024,07:15,38,28.04427777,2,Rain,26,39
J1,16-03-2024,07:30,40,27.55571178,3,Rain,29,75
J2,16-03-2024,07:30,30,26.71867489,2,Rain,58,41
J3,16-03-2024,07:30,38,34.69347126,2,Rain,28,75
J4,16-03-2024,07:30,35,36.24762944,2,Rain,52,67
J5,16-03-2024,07:30,31,37.47366978,2,Rain,50,34
J1,16-03-2024,07:45,28,52.56667962,2,Rain,20,52
J2,16-03-2024,07:45,31,10.63328957,2,Rain,27,34
J3,16-03-2024,07:45,30,36.92428714,2,Rain,40,32
J4,16-03-2024,07:45,38,51.12137356,2,Rain,54,79
J5,16-03-2024,07:45,29,47.72043969,2,Rain,22,40
J1,16-03-2024,08:00,32,36.00346217,2,Rain,32,60
J2,16-03-2024,08:00,41,39.18937763,3,Rain,54,84
J3,16-03-2024,08:00,32,49.15525229,2,Rain,26,82
J4,16-03-2024,08:00,31,34.15513564,2,Rain,44,30
J5,16-03-2024,08:00,39,26.13566329,2,Rain,54,60
J1,16-03-2024,08:15,26,23.97621716,2,Rain,27,69
J2,16-03-2024,08:15,32,26.8312467,2,Rain,41,64
J3,16-03-2024,08:15,35,33.90062005,2,Rain,44,62
J4,16-03-2024,08:15,26,38.71846207,2,Rain,43,82
J5,16-03-2024,08:15,33,32.70431166,2,Rain,52,55
J1,16-03-2024,08:30,37,39.84952908,1,Rain,44,80
J2,16-03-2024,08:30,30,36.46212166,2,Rain,36,63
J3,16-03-2024,08:30,30,37.30142776,2,Rain,53,72
J4,16-03-2024,08:30,20,43.74057872,2,Rain,50,34
J5,16-03-2024,08:30,26,27.65560228,2,Rain,51,73
J1,16-03-2024,08:45,48,32.51356546,3,Rain,25,34
J2,16-03-2024,08:45,44,29.59987079,3,Rain,33,33
J3,16-03-2024,08:45,37,31.86615851,2,Rain,36,87
J4,16-03-2024,08:45,24,42.29971291,2,Rain,24,64
J5,16-03-2024,08:45,29,46.62492409,2,Rain,37,36
J1,16-03-2024,09:00,28,34.69107566,2,Rain,44,45
J2,16-03-2024,09:00,37,35.44748901,2,Rain,38,57
J3,16-03-2024,09:00,32,25.25742112,2,Rain,59,59
J4,16-03-2024,09:00,23,40.37341185,2,Rain,53,41
J5,16-03-2024,09:00,43,28.75135124,3,Rain,48,82
J1,16-03-2024,09:15,34,37.17331367,2,Rain,41,48
J2,16-03-2024,09:15,33,27.86467439,2,Rain,47,83
J3,16-03-2024,09:15,31,37.17165911,2,Rain,50,39
J4,16-03-2024,09:15,33,38.23157124,2,Rain,48,66
J5,16-03-2024,09:15,32,45.05890712,2,Rain,52,89
J1,16-03-2024,09:30,36,26.91857897,2,Rain,23,58
J2,16-03-2024,09:30,40,33.87145055,3,Rain,45,83
J3,16-03-2024,09:30,33,27.68155823,2,Rain,24,39
J4,16-03-2024,09:30,27,36.93493562,2,Rain,45,56
J5,16-03-2024,09:30,33,44.25713136,2,Rain,41,38
J1,16-03-2024,09:45,29,52.69540655,2,Rain,27,36
J2,16-03-2024,09:45,31,26.74367569,2,Rain,54,69
J3,16-03-2024,09:45,34,30.49759065,2,Rain,36,53
J4,16-03-2024,09:45,37,31.08791345,2,Rain,42,63
J5,16-03-2024,09:45,41,24.79915201,3,Rain,46,66
J1,16-03-2024,10:00,38,42.35569899,2,Rain,54,84
J2,16-03-2024,10:00,23,46.1317226,2,Rain,21,61
J3,16-03-2024,10:00,23,38.34276641,2,Rain,41,75
J4,16-03-2024,10:00,38,44.98870594,2,Rain,23,75
J5,16-03-2024,10:00,43,24.68317434,3,Rain,22,61
J1,16-03-2024,10:15,35,39.83188885,2,Rain,39,37
J2,16-03-2024,10:15,46,41.70279635,3,Rain,41,74
J3,16-03-2024,10:15,38,22.49829022,2,Rain,50,74
